Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
28234174,06/11/2014 12:00:00 AM,05/22/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10457,1930 GRAND CONCOURSE,GRAND CONCOURSE,ECHO PLACE,EAST 178 STREET,,,ADDRESS,BRONX,,N/A,Pending,07/11/2014 01:52:25 PM,06/11/2014 02:01:28 PM,05 BRONX,BRONX,1010405,249008,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8501057056,-73.9054603663,"(40.85010570559272, -73.90546036631885)"
28235977,06/11/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Public Garden,10009,209 AVENUE B,AVENUE B,EAST 12 STREET,EAST 13 STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,07/11/2014 03:51:14 PM,06/11/2014 03:54:42 PM,03 MANHATTAN,MANHATTAN,990171,204722,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7285893047,-73.9786370363,"(40.72858930472122, -73.97863703627173)"
28235056,06/11/2014 12:00:00 AM,06/02/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11223,,,,,QUENTIN ROAD,WEST 7 STREET,INTERSECTION,BROOKLYN,,N/A,Pending,07/11/2014 09:14:51 PM,06/11/2014 09:23:19 PM,11 BROOKLYN,BROOKLYN,989721,159994,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6058212162,-73.9802969344,"(40.60582121619844, -73.98029693444542)"
28237156,06/11/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11433,111-24 179 STREET,179 STREET,SAYRES AVENUE,BEND,,,ADDRESS,Jamaica,,N/A,Assigned,07/11/2014 02:41:01 PM,06/11/2014 02:45:24 PM,12 QUEENS,QUEENS,1046917,193659,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6980041035,-73.774000987,"(40.698004103497325, -73.774000987024)"
28235205,06/11/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10025,,,,,WEST 112 STREET,BROADWAY,INTERSECTION,NEW YORK,,N/A,Assigned,07/11/2014 08:33:19 AM,06/11/2014 08:35:49 AM,09 MANHATTAN,MANHATTAN,993728,232727,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8054526646,-73.9657638931,"(40.805452664607266, -73.9657638930925)"
28240032,06/11/2014 12:00:00 AM,06/11/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11385,1706 GATES AVENUE,GATES AVENUE,CYPRESS AVENUE,SENECA AVENUE,,,ADDRESS,Ridgewood,,N/A,Closed,07/11/2014 10:01:12 AM,06/11/2014 10:04:43 AM,05 QUEENS,QUEENS,1009384,195169,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7023348923,-73.9093522442,"(40.702334892265895, -73.90935224422478)"
28239027,06/11/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10456,1375 CLAY AVENUE,CLAY AVENUE,EAST 169 STREET,BEND,,,ADDRESS,BRONX,,N/A,Assigned,07/11/2014 11:01:30 AM,06/11/2014 11:09:55 AM,04 BRONX,BRONX,1009589,243960,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8362528099,-73.9084289448,"(40.836252809916246, -73.90842894477582)"
28233210,06/11/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10034,261 SEAMAN AVENUE,SEAMAN AVENUE,WEST 215 STREET,WEST 218 STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,07/11/2014 08:24:39 PM,06/11/2014 08:31:54 PM,12 MANHATTAN,MANHATTAN,1006930,256940,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8718862569,-73.9179942221,"(40.87188625692909, -73.91799422212837)"
28237908,06/11/2014 12:00:00 AM,03/25/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10009,465 EAST 10 STREET,EAST 10 STREET,BEND,F D R DRIVE,,,ADDRESS,NEW YORK,,N/A,Pending,07/11/2014 09:44:03 PM,06/11/2014 09:49:30 PM,03 MANHATTAN,MANHATTAN,991417,203258,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7245700593,-73.9741430286,"(40.724570059316044, -73.97414302858385)"
28239818,06/11/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10466,635 EAST 228 STREET,EAST 228 STREET,CARPENTER AVENUE,LOWERRE PLACE,,,ADDRESS,BRONX,,N/A,Assigned,07/11/2014 05:47:27 PM,06/11/2014 05:55:30 PM,12 BRONX,BRONX,1022528,263797,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8906527035,-73.861556253,"(40.890652703504344, -73.86155625299214)"
28233196,06/11/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11208,,,,,BERRIMAN STREET,WORTMAN AVENUE,INTERSECTION,BROOKLYN,,N/A,Assigned,07/11/2014 08:46:01 AM,06/11/2014 08:48:55 AM,05 BROOKLYN,BROOKLYN,1019304,180416,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6618075697,-73.8736517692,"(40.66180756973062, -73.8736517692312)"
28238133,06/11/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10301,506 RICHMOND TERRACE,RICHMOND TERRACE,JERSEY STREET,YORK AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,07/11/2014 08:35:24 PM,06/11/2014 08:42:29 PM,01 STATEN ISLAND,STATEN ISLAND,959522,174846,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6465540038,-74.0891089244,"(40.64655400377204, -74.08910892435316)"
28230935,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10457,2271 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST 182 STREET,EAST 183 STREET,,,ADDRESS,BRONX,,N/A,Assigned,07/10/2014 06:59:07 AM,06/10/2014 07:12:43 AM,06 BRONX,BRONX,1013740,250778,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8549533173,-73.8933979299,"(40.85495331728382, -73.89339792991069)"
28223503,06/10/2014 12:00:00 AM,06/10/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10028,226 EAST 83 STREET,EAST 83 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,07/10/2014 01:45:33 AM,06/10/2014 01:49:12 AM,08 MANHATTAN,MANHATTAN,996807,222196,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7765440689,-73.954661725,"(40.7765440689315, -73.95466172497999)"
28224493,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11233,,,,,SACKMAN STREET,DEAN STREET,INTERSECTION,BROOKLYN,,N/A,Assigned,07/10/2014 05:58:41 PM,06/10/2014 06:05:52 PM,16 BROOKLYN,BROOKLYN,1010247,185027,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6744949543,-73.906278904,"(40.67449495425932, -73.90627890396043)"
28225477,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,11417,,,,,ROCKAWAY BOULEVARD,100 STREET,INTERSECTION,Ozone Park,,N/A,Assigned,07/10/2014 08:08:58 PM,06/10/2014 08:19:17 PM,10 QUEENS,QUEENS,1028761,187046,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6799629149,-73.8395213568,"(40.67996291486811, -73.83952135676536)"
28224464,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,11206,119 BOERUM STREET,BOERUM STREET,MANHATTAN AVENUE,GRAHAM AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,07/10/2014 02:08:02 PM,06/10/2014 02:11:24 PM,01 BROOKLYN,BROOKLYN,999755,196424,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7058016823,-73.9440770911,"(40.70580168229728, -73.94407709113484)"
28224497,06/10/2014 12:00:00 AM,03/18/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10459,1120 BRYANT AVENUE,BRYANT AVENUE,EAST 167 STREET,WEST FARMS ROAD,,,ADDRESS,BRONX,,N/A,Pending,07/10/2014 06:16:13 AM,06/10/2014 06:22:15 AM,03 BRONX,BRONX,1015010,240578,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.826952981,-73.8888538528,"(40.826952980949955, -73.88885385278444)"
28226662,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11207,80 COOPER STREET,COOPER STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,07/10/2014 02:37:00 PM,06/10/2014 02:47:38 PM,04 BROOKLYN,BROOKLYN,1009383,189108,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6856988627,-73.909378465,"(40.68569886267284, -73.90937846496924)"
28228809,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11233,856 HANCOCK STREET,HANCOCK STREET,RALPH AVENUE,HOWARD AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,07/10/2014 08:04:59 PM,06/10/2014 08:14:01 PM,03 BROOKLYN,BROOKLYN,1006033,189145,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6858092976,-73.9214573637,"(40.68580929764838, -73.9214573636571)"
28226551,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11368,102-18 RADCLIFF AVENUE,RADCLIFF AVENUE,102 STREET,103 STREET,,,ADDRESS,Corona,,N/A,Assigned,07/10/2014 01:48:53 PM,06/10/2014 01:57:02 PM,04 QUEENS,QUEENS,1023156,209654,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7420428304,-73.8595987761,"(40.74204283037804, -73.8595987761437)"
28226663,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Government Building,,EAST 161ST STREET,EAST 161ST STREET,3RD AVENUE,ST ANNS AVENUE,,,,,,N/A,Assigned,07/10/2014 11:40:56 AM,06/10/2014 11:47:30 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
28227754,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11429,113-08 210 STREET,210 STREET,113 AVENUE,MURDOCK AVENUE,,,ADDRESS,Queens Village,,N/A,Assigned,07/10/2014 07:55:21 PM,06/10/2014 08:05:30 PM,13 QUEENS,QUEENS,1054809,195714,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7035851682,-73.7455183094,"(40.70358516824163, -73.74551830939882)"
28226550,06/10/2014 12:00:00 AM,06/11/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11203,770 NEW YORK AVENUE,NEW YORK AVENUE,CLARKSON AVENUE,LENOX ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,07/10/2014 12:18:46 PM,06/11/2014 12:00:00 AM,17 BROOKLYN,BROOKLYN,998925,177923,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6550220622,-73.9471109954,"(40.65502206219164, -73.9471109954295)"
28226646,06/10/2014 12:00:00 AM,05/20/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11222,545 GRAHAM AVENUE,GRAHAM AVENUE,ENGERT AVENUE,BROOME STREET,,,ADDRESS,BROOKLYN,,N/A,Pending,07/10/2014 10:04:34 PM,06/10/2014 10:08:09 PM,01 BROOKLYN,BROOKLYN,998909,202254,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7218050802,-73.9471157198,"(40.72180508021221, -73.94711571981148)"
28229967,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11216,338 MADISON STREET,MADISON STREET,MARCY AVENUE,TOMPKINS AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,07/10/2014 11:36:07 AM,06/10/2014 11:44:06 AM,03 BROOKLYN,BROOKLYN,999485,188971,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6853454004,-73.9450677749,"(40.68534540042473, -73.94506777494911)"
28229844,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,11205,225 SKILLMAN STREET,SKILLMAN STREET,WILLOUGHBY AVENUE,DEKALB AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,07/10/2014 12:19:05 PM,06/30/2014 09:05:55 AM,03 BROOKLYN,BROOKLYN,996315,191227,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6915424902,-73.9564936739,"(40.691542490237225, -73.95649367393062)"
28226675,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10013,166 MULBERRY STREET,MULBERRY STREET,GRAND STREET,BROOME STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,07/10/2014 12:08:02 PM,06/10/2014 12:13:09 PM,02 MANHATTAN,MANHATTAN,985060,201543,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7198656651,-73.9970779031,"(40.71986566509834, -73.99707790314184)"
28231025,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11378,5416 FLUSHING AVENUE,FLUSHING AVENUE,,,,,LATLONG,MASPETH,,N/A,Assigned,07/10/2014 08:29:05 PM,06/10/2014 08:31:46 PM,Unspecified QUEENS,QUEENS,1009904,201260,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7190517391,-73.9074536157,"(40.719051739100834, -73.9074536157277)"
28229907,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11216,,,,,MONROE STREET,NOSTRAND AVENUE,INTERSECTION,BROOKLYN,,N/A,Assigned,07/10/2014 10:50:14 AM,06/10/2014 10:56:43 AM,03 BROOKLYN,BROOKLYN,997953,189014,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6854659299,-73.9505915569,"(40.68546592994123, -73.95059155687348)"
28228624,06/10/2014 12:00:00 AM,05/30/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11374,99-44 62 AVENUE,62 AVENUE,99 STREET,102 STREET,,,ADDRESS,Rego Park,,N/A,Pending,07/10/2014 04:27:53 PM,06/10/2014 04:38:29 PM,06 QUEENS,QUEENS,1023609,207125,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7350993569,-73.8579788213,"(40.73509935689471, -73.8579788213209)"
28224463,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237,305 ELDERT STREET,ELDERT STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,07/10/2014 05:20:43 PM,06/10/2014 05:31:02 PM,04 BROOKLYN,BROOKLYN,1010053,191755,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.692962337,-73.9069525236,"(40.692962337014876, -73.90695252364137)"
28227757,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11222,515 GRAHAM AVENUE,GRAHAM AVENUE,NEWTON STREET,ENGERT AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,07/10/2014 09:59:25 AM,06/10/2014 10:09:07 AM,01 BROOKLYN,BROOKLYN,999031,201968,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7210198764,-73.9466762169,"(40.72101987639524, -73.94667621687884)"
28231018,06/10/2014 12:00:00 AM,05/23/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10457,1757 TOPPING AVENUE,TOPPING AVENUE,CROSS BRONX EXPRESSWAY,EAST 175 STREET,,,ADDRESS,BRONX,,N/A,Pending,07/10/2014 03:53:39 AM,06/10/2014 04:03:30 AM,05 BRONX,BRONX,1010342,247378,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8456320252,-73.9056944284,"(40.845632025203635, -73.90569442837415)"
28232082,06/10/2014 12:00:00 AM,05/19/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10458,116 EAST MOSHOLU PARKWAY SOUTH,EAST MOSHOLU PARKWAY SOUTH,VAN CORTLANDT AVENUE EAST,EAST 206 STREET,,,ADDRESS,BRONX,,N/A,Pending,07/10/2014 04:02:07 PM,06/10/2014 04:08:44 PM,07 BRONX,BRONX,1016462,258514,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8761767597,-73.8835211214,"(40.876176759689116, -73.88352112139656)"
28229719,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10467,2517 BOSTON ROAD,BOSTON ROAD,HOLLAND AVENUE,WALLACE AVENUE,,,ADDRESS,BRONX,,N/A,Assigned,07/10/2014 04:05:02 PM,06/10/2014 04:15:13 PM,11 BRONX,BRONX,1021604,253953,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8636379589,-73.8649530574,"(40.863637958850425, -73.86495305741062)"
28232065,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11226,2734 SNYDER AVENUE,SNYDER AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,07/10/2014 06:15:24 PM,07/01/2014 09:33:50 AM,17 BROOKLYN,BROOKLYN,997680,175661,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6488153413,-73.9516025045,"(40.648815341319136, -73.95160250445808)"
28231017,06/10/2014 12:00:00 AM,06/11/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,216 ADAMS AVENUE,ADAMS AVENUE,HUSSON STREET,HYLAN BOULEVARD,,,ADDRESS,STATEN ISLAND,,N/A,Closed,07/10/2014 03:24:00 PM,06/11/2014 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,956265,150926,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.5808888947,-74.1007465853,"(40.58088889472421, -74.1007465853199)"
28226547,06/10/2014 12:00:00 AM,05/30/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237,1422 PUTNAM AVENUE,PUTNAM AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Pending,07/10/2014 02:23:31 PM,06/10/2014 02:27:15 PM,Unspecified BROOKLYN,BROOKLYN,1009028,192854,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6959817648,-73.9106447022,"(40.695981764843324, -73.91064470223574)"
28232202,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10304,12 LONG POND LANE,LONG POND LANE,DEAD END,SKYLINE DRIVE,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,07/10/2014 12:32:59 PM,06/10/2014 12:40:39 PM,01 STATEN ISLAND,STATEN ISLAND,962019,163471,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6153386662,-74.0800733612,"(40.61533866622616, -74.0800733611886)"
28231038,06/10/2014 12:00:00 AM,06/11/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11355,45-15 COLDEN STREET,COLDEN STREET,45 AVENUE,GERANIUM AVENUE,,,ADDRESS,Flushing,,N/A,Closed,07/10/2014 05:27:28 AM,06/11/2014 12:00:00 AM,07 QUEENS,QUEENS,1033291,212754,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7505011411,-73.823001789,"(40.75050114108838, -73.82300178904647)"
28229717,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11216,827 MARCY AVENUE,MARCY AVENUE,MONROE STREET,MADISON STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,07/10/2014 03:25:42 PM,06/10/2014 03:34:03 PM,03 BROOKLYN,BROOKLYN,998894,188968,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6853381636,-73.9471987258,"(40.685338163637624, -73.94719872580684)"
28229843,06/10/2014 12:00:00 AM,05/30/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11435,105-17 PINEGROVE STREET,PINEGROVE STREET,105 AVENUE,106 AVENUE,,,ADDRESS,Jamaica,,N/A,Pending,07/10/2014 09:05:35 AM,06/10/2014 09:20:19 AM,12 QUEENS,QUEENS,1037545,191392,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6918431337,-73.8078174996,"(40.691843133741926, -73.80781749957875)"
28232066,06/10/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10461,1790 SEMINOLE AVENUE,SEMINOLE AVENUE,NARRAGANSETT AVENUE,WILKINSON AVENUE,,,ADDRESS,BRONX,,N/A,Assigned,07/10/2014 09:06:11 AM,06/10/2014 09:13:57 AM,11 BRONX,BRONX,1026284,250137,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8531431554,-73.848057287,"(40.8531431553501, -73.84805728700086)"
