GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36081040500,36081040500,"Census Tract 405, Queens County, New York",820,53,80,38,740,61
1400000US36081040700,36081040700,"Census Tract 407, Queens County, New York",1906,114,266,86,1640,131
1400000US36081040900,36081040900,"Census Tract 409, Queens County, New York",1226,77,290,77,936,105
1400000US36081041100,36081041100,"Census Tract 411, Queens County, New York",924,86,274,84,650,91
1400000US36081041300,36081041300,"Census Tract 413, Queens County, New York",984,109,270,102,714,127
1400000US36081041400,36081041400,"Census Tract 414, Queens County, New York",1199,97,471,96,728,108
1400000US36081041500,36081041500,"Census Tract 415, Queens County, New York",1051,87,342,79,709,113
1400000US36081042400,36081042400,"Census Tract 424, Queens County, New York",735,61,609,78,126,66
1400000US36081042600,36081042600,"Census Tract 426, Queens County, New York",0,11,0,11,0,11
1400000US36081042700,36081042700,"Census Tract 427, Queens County, New York",1263,83,298,100,965,112
1400000US36081043200,36081043200,"Census Tract 432, Queens County, New York",414,24,352,36,62,32
1400000US36081043400,36081043400,"Census Tract 434, Queens County, New York",481,55,403,56,78,49
1400000US36081043701,36081043701,"Census Tract 437.01, Queens County, New York",896,54,281,106,615,110
1400000US36081043702,36081043702,"Census Tract 437.02, Queens County, New York",2055,127,1066,195,989,203
1400000US36081043900,36081043900,"Census Tract 439, Queens County, New York",1217,74,307,113,910,122
1400000US36081044000,36081044000,"Census Tract 440, Queens County, New York",1054,108,562,106,492,107
1400000US36081044301,36081044301,"Census Tract 443.01, Queens County, New York",1419,116,189,81,1230,130
1400000US36081044302,36081044302,"Census Tract 443.02, Queens County, New York",1286,124,453,134,833,166
1400000US36081044400,36081044400,"Census Tract 444, Queens County, New York",948,73,248,73,700,88
1400000US36081044601,36081044601,"Census Tract 446.01, Queens County, New York",1193,57,198,69,995,92
1400000US36081044602,36081044602,"Census Tract 446.02, Queens County, New York",1404,81,167,54,1237,88
1400000US36081044800,36081044800,"Census Tract 448, Queens County, New York",774,58,267,76,507,86
1400000US36081045000,36081045000,"Census Tract 450, Queens County, New York",528,63,317,64,211,59
1400000US36081045200,36081045200,"Census Tract 452, Queens County, New York",158,40,55,31,103,35
1400000US36081045400,36081045400,"Census Tract 454, Queens County, New York",1499,82,579,102,920,123
1400000US36081045500,36081045500,"Census Tract 455, Queens County, New York",4624,142,26,43,4598,151
1400000US36081045600,36081045600,"Census Tract 456, Queens County, New York",352,31,258,45,94,45
1400000US36081045700,36081045700,"Census Tract 457, Queens County, New York",966,129,577,119,389,97
1400000US36081045800,36081045800,"Census Tract 458, Queens County, New York",660,48,235,56,425,71
1400000US36081045900,36081045900,"Census Tract 459, Queens County, New York",1132,84,343,90,789,96
1400000US36081046000,36081046000,"Census Tract 460, Queens County, New York",1959,95,294,92,1665,119
1400000US36081046100,36081046100,"Census Tract 461, Queens County, New York",821,64,219,65,602,86
1400000US36081046200,36081046200,"Census Tract 462, Queens County, New York",2157,143,645,168,1512,220
1400000US36081046300,36081046300,"Census Tract 463, Queens County, New York",1034,98,200,82,834,106
1400000US36081046400,36081046400,"Census Tract 464, Queens County, New York",485,59,310,66,175,55
1400000US36081046500,36081046500,"Census Tract 465, Queens County, New York",1003,74,200,102,803,138
1400000US36081046600,36081046600,"Census Tract 466, Queens County, New York",1402,65,374,78,1028,100
1400000US36081046700,36081046700,"Census Tract 467, Queens County, New York",2130,127,243,118,1887,166
1400000US36081046800,36081046800,"Census Tract 468, Queens County, New York",1141,65,385,90,756,108
1400000US36081046900,36081046900,"Census Tract 469, Queens County, New York",2669,154,402,116,2267,181
1400000US36081047000,36081047000,"Census Tract 470, Queens County, New York",905,60,607,87,298,78
1400000US36081047100,36081047100,"Census Tract 471, Queens County, New York",1441,73,277,77,1164,97
1400000US36081047200,36081047200,"Census Tract 472, Queens County, New York",1307,71,577,100,730,109
1400000US36081047300,36081047300,"Census Tract 473, Queens County, New York",1526,79,604,97,922,104
1400000US36081047500,36081047500,"Census Tract 475, Queens County, New York",1558,91,539,115,1019,122
1400000US36081047600,36081047600,"Census Tract 476, Queens County, New York",474,14,400,52,74,48
1400000US36081047800,36081047800,"Census Tract 478, Queens County, New York",2184,135,1728,200,456,184
1400000US36081047900,36081047900,"Census Tract 479, Queens County, New York",1830,93,822,127,1008,132
1400000US36081048000,36081048000,"Census Tract 480, Queens County, New York",667,67,423,73,244,78
1400000US36081048100,36081048100,"Census Tract 481, Queens County, New York",2183,159,291,130,1892,194
1400000US36081048200,36081048200,"Census Tract 482, Queens County, New York",408,32,260,44,148,42
1400000US36081048300,36081048300,"Census Tract 483, Queens County, New York",1234,80,446,95,788,121
1400000US36081048400,36081048400,"Census Tract 484, Queens County, New York",1561,104,945,146,616,142
1400000US36081048500,36081048500,"Census Tract 485, Queens County, New York",1486,109,675,119,811,134
1400000US36081048900,36081048900,"Census Tract 489, Queens County, New York",457,39,246,65,211,62
1400000US36081049200,36081049200,"Census Tract 492, Queens County, New York",1744,88,493,103,1251,111
1400000US36081049301,36081049301,"Census Tract 493.01, Queens County, New York",742,55,460,70,282,70
1400000US36081049302,36081049302,"Census Tract 493.02, Queens County, New York",822,73,395,85,427,74
1400000US36081049500,36081049500,"Census Tract 495, Queens County, New York",495,47,233,58,262,61
1400000US36081049600,36081049600,"Census Tract 496, Queens County, New York",878,47,624,78,254,73
1400000US36081049700,36081049700,"Census Tract 497, Queens County, New York",979,66,512,93,467,109
1400000US36081049900,36081049900,"Census Tract 499, Queens County, New York",1570,94,831,116,739,139
1400000US36081050000,36081050000,"Census Tract 500, Queens County, New York",1468,108,203,75,1265,125
1400000US36081050201,36081050201,"Census Tract 502.01, Queens County, New York",414,41,267,60,147,57
1400000US36081050202,36081050202,"Census Tract 502.02, Queens County, New York",373,35,314,37,59,37
1400000US36081050400,36081050400,"Census Tract 504, Queens County, New York",589,22,445,46,144,44
1400000US36081050500,36081050500,"Census Tract 505, Queens County, New York",592,63,236,62,356,88
1400000US36081050600,36081050600,"Census Tract 506, Queens County, New York",465,35,408,58,57,46
1400000US36081050700,36081050700,"Census Tract 507, Queens County, New York",1366,92,704,143,662,129
1400000US36081050800,36081050800,"Census Tract 508, Queens County, New York",535,56,352,77,183,68
1400000US36081051000,36081051000,"Census Tract 510, Queens County, New York",452,65,397,69,55,40
1400000US36081051100,36081051100,"Census Tract 511, Queens County, New York",787,43,515,83,272,83
1400000US36081051200,36081051200,"Census Tract 512, Queens County, New York",794,32,601,61,193,60
1400000US36081051300,36081051300,"Census Tract 513, Queens County, New York",796,56,386,80,410,83
1400000US36081051500,36081051500,"Census Tract 515, Queens County, New York",1124,73,793,109,331,110
1400000US36081051600,36081051600,"Census Tract 516, Queens County, New York",554,60,386,74,168,72
1400000US36081051700,36081051700,"Census Tract 517, Queens County, New York",725,71,255,61,470,72
1400000US36081051800,36081051800,"Census Tract 518, Queens County, New York",611,35,549,51,62,43
1400000US36081052000,36081052000,"Census Tract 520, Queens County, New York",485,30,408,52,77,43
1400000US36081052100,36081052100,"Census Tract 521, Queens County, New York",635,74,325,71,310,76
1400000US36081052200,36081052200,"Census Tract 522, Queens County, New York",544,33,415,50,129,40
1400000US36081052400,36081052400,"Census Tract 524, Queens County, New York",597,35,515,58,82,53
1400000US36081052500,36081052500,"Census Tract 525, Queens County, New York",683,51,328,64,355,68
1400000US36081052600,36081052600,"Census Tract 526, Queens County, New York",529,63,373,64,156,52
1400000US36081052800,36081052800,"Census Tract 528, Queens County, New York",447,38,259,55,188,49
1400000US36081053000,36081053000,"Census Tract 530, Queens County, New York",695,44,502,67,193,60
1400000US36081053100,36081053100,"Census Tract 531, Queens County, New York",1197,97,458,113,739,122
1400000US36081053200,36081053200,"Census Tract 532, Queens County, New York",559,60,512,69,47,34
1400000US36081053401,36081053401,"Census Tract 534.01, Queens County, New York",640,30,490,58,150,51
1400000US36081053500,36081053500,"Census Tract 535, Queens County, New York",368,56,89,38,279,55
1400000US36081053601,36081053601,"Census Tract 536.01, Queens County, New York",527,31,387,52,140,60
1400000US36081053800,36081053800,"Census Tract 538, Queens County, New York",439,45,350,58,89,49
1400000US36081053900,36081053900,"Census Tract 539, Queens County, New York",1475,61,618,119,857,125
1400000US36081054000,36081054000,"Census Tract 540, Queens County, New York",1200,86,664,115,536,117
1400000US36081054200,36081054200,"Census Tract 542, Queens County, New York",1491,55,1146,103,345,100
1400000US36081054500,36081054500,"Census Tract 545, Queens County, New York",1229,85,115,60,1114,86
1400000US36081054700,36081054700,"Census Tract 547, Queens County, New York",1347,90,187,66,1160,97
1400000US36081054800,36081054800,"Census Tract 548, Queens County, New York",607,50,490,65,117,48
1400000US36081054900,36081054900,"Census Tract 549, Queens County, New York",1646,79,80,52,1566,96
1400000US36081055100,36081055100,"Census Tract 551, Queens County, New York",1665,79,135,75,1530,113
1400000US36081055200,36081055200,"Census Tract 552, Queens County, New York",1048,52,482,86,566,89
1400000US36081055300,36081055300,"Census Tract 553, Queens County, New York",769,63,88,44,681,70
1400000US36081055400,36081055400,"Census Tract 554, Queens County, New York",774,36,363,59,411,54
1400000US36081055500,36081055500,"Census Tract 555, Queens County, New York",664,50,119,39,545,60
1400000US36081055600,36081055600,"Census Tract 556, Queens County, New York",674,24,597,47,77,41
1400000US36081055700,36081055700,"Census Tract 557, Queens County, New York",1299,81,260,89,1039,113
1400000US36081055800,36081055800,"Census Tract 558, Queens County, New York",546,35,489,46,57,40
1400000US36081055900,36081055900,"Census Tract 559, Queens County, New York",422,40,115,38,307,54
1400000US36081056000,36081056000,"Census Tract 560, Queens County, New York",466,50,267,69,199,65
1400000US36081056100,36081056100,"Census Tract 561, Queens County, New York",55,25,26,16,29,25
1400000US36081056200,36081056200,"Census Tract 562, Queens County, New York",468,24,302,54,166,47
1400000US36081056400,36081056400,"Census Tract 564, Queens County, New York",547,39,178,48,369,62
1400000US36081056500,36081056500,"Census Tract 565, Queens County, New York",454,55,182,54,272,57
1400000US36081056600,36081056600,"Census Tract 566, Queens County, New York",444,36,273,60,171,70
1400000US36081056700,36081056700,"Census Tract 567, Queens County, New York",1436,102,875,131,561,140
1400000US36081056800,36081056800,"Census Tract 568, Queens County, New York",1430,89,773,151,657,138
1400000US36081057700,36081057700,"Census Tract 577, Queens County, New York",1330,111,388,116,942,143
1400000US36081057900,36081057900,"Census Tract 579, Queens County, New York",601,40,166,45,435,54
1400000US36081058000,36081058000,"Census Tract 580, Queens County, New York",1079,86,702,97,377,102
1400000US36081058100,36081058100,"Census Tract 581, Queens County, New York",1070,58,387,98,683,109
1400000US36081058200,36081058200,"Census Tract 582, Queens County, New York",1416,82,1023,105,393,88
1400000US36081058300,36081058300,"Census Tract 583, Queens County, New York",1216,87,298,86,918,113
1400000US36081058500,36081058500,"Census Tract 585, Queens County, New York",1458,101,455,104,1003,134
1400000US36081058700,36081058700,"Census Tract 587, Queens County, New York",1283,78,260,81,1023,98
1400000US36081058900,36081058900,"Census Tract 589, Queens County, New York",1532,87,190,78,1342,101
1400000US36081059000,36081059000,"Census Tract 590, Queens County, New York",409,32,372,43,37,29
1400000US36081059100,36081059100,"Census Tract 591, Queens County, New York",1860,135,241,96,1619,150
1400000US36081059200,36081059200,"Census Tract 592, Queens County, New York",371,31,307,40,64,35
1400000US36081059300,36081059300,"Census Tract 593, Queens County, New York",1439,98,451,105,988,136
1400000US36081059400,36081059400,"Census Tract 594, Queens County, New York",508,44,399,58,109,59
1400000US36081059500,36081059500,"Census Tract 595, Queens County, New York",1558,100,617,120,941,139
1400000US36081059600,36081059600,"Census Tract 596, Queens County, New York",484,13,411,62,73,65
1400000US36081059800,36081059800,"Census Tract 598, Queens County, New York",556,45,400,65,156,59
1400000US36081059900,36081059900,"Census Tract 599, Queens County, New York",577,37,410,56,167,50
1400000US36081060000,36081060000,"Census Tract 600, Queens County, New York",372,22,339,32,33,23
1400000US36081060100,36081060100,"Census Tract 601, Queens County, New York",769,64,377,80,392,82
1400000US36081060300,36081060300,"Census Tract 603, Queens County, New York",717,39,427,73,290,80
1400000US36081060600,36081060600,"Census Tract 606, Queens County, New York",460,34,409,43,51,35
1400000US36081060701,36081060701,"Census Tract 607.01, Queens County, New York",10,16,0,11,10,16
1400000US36081060800,36081060800,"Census Tract 608, Queens County, New York",451,37,356,51,95,41
1400000US36081061000,36081061000,"Census Tract 610, Queens County, New York",427,27,271,60,156,59
1400000US36081061200,36081061200,"Census Tract 612, Queens County, New York",506,28,478,40,28,30
1400000US36081061301,36081061301,"Census Tract 613.01, Queens County, New York",2046,87,422,115,1624,140
1400000US36081061302,36081061302,"Census Tract 613.02, Queens County, New York",7,6,7,6,0,11
1400000US36081061400,36081061400,"Census Tract 614, Queens County, New York",360,33,322,41,38,32
1400000US36081061601,36081061601,"Census Tract 616.01, Queens County, New York",693,28,660,42,33,32
1400000US36081061602,36081061602,"Census Tract 616.02, Queens County, New York",389,22,343,49,46,43
1400000US36081061800,36081061800,"Census Tract 618, Queens County, New York",699,40,553,62,146,59
1400000US36081061900,36081061900,"Census Tract 619, Queens County, New York",1018,103,448,99,570,119
1400000US36081062000,36081062000,"Census Tract 620, Queens County, New York",454,56,448,57,6,9
1400000US36081062100,36081062100,"Census Tract 621, Queens County, New York",959,87,516,105,443,95
1400000US36081062200,36081062200,"Census Tract 622, Queens County, New York",634,36,566,49,68,32
1400000US36081062300,36081062300,"Census Tract 623, Queens County, New York",768,52,325,78,443,83
1400000US36081062400,36081062400,"Census Tract 624, Queens County, New York",0,11,0,11,0,11
1400000US36081062500,36081062500,"Census Tract 625, Queens County, New York",931,65,438,74,493,87
1400000US36081062600,36081062600,"Census Tract 626, Queens County, New York",883,45,764,73,119,65
1400000US36081062700,36081062700,"Census Tract 627, Queens County, New York",946,79,315,78,631,84
1400000US36081062900,36081062900,"Census Tract 629, Queens County, New York",1076,70,334,83,742,98
1400000US36081063000,36081063000,"Census Tract 630, Queens County, New York",520,49,472,54,48,36
1400000US36081063200,36081063200,"Census Tract 632, Queens County, New York",655,48,575,59,80,46
1400000US36081063301,36081063301,"Census Tract 633.01, Queens County, New York",529,64,356,74,173,60
1400000US36081063302,36081063302,"Census Tract 633.02, Queens County, New York",529,63,368,61,161,57
1400000US36081063500,36081063500,"Census Tract 635, Queens County, New York",888,78,499,88,389,82
1400000US36081063700,36081063700,"Census Tract 637, Queens County, New York",1092,93,811,124,281,86
1400000US36081063800,36081063800,"Census Tract 638, Queens County, New York",1074,38,906,92,168,87
1400000US36081063900,36081063900,"Census Tract 639, Queens County, New York",1006,88,466,118,540,127
1400000US36081064101,36081064101,"Census Tract 641.01, Queens County, New York",896,63,761,79,135,57
1400000US36081064102,36081064102,"Census Tract 641.02, Queens County, New York",77,30,59,35,18,17
1400000US36081064500,36081064500,"Census Tract 645, Queens County, New York",754,48,465,78,289,76
1400000US36081064600,36081064600,"Census Tract 646, Queens County, New York",935,71,735,81,200,69
1400000US36081065000,36081065000,"Census Tract 650, Queens County, New York",878,55,719,75,159,71
1400000US36081065400,36081065400,"Census Tract 654, Queens County, New York",901,42,612,75,289,71
1400000US36081065501,36081065501,"Census Tract 655.01, Queens County, New York",0,11,0,11,0,11
1400000US36081065600,36081065600,"Census Tract 656, Queens County, New York",1481,86,895,137,586,131
1400000US36081065702,36081065702,"Census Tract 657.02, Queens County, New York",719,48,429,73,290,75
1400000US36081065703,36081065703,"Census Tract 657.03, Queens County, New York",1086,57,670,93,416,95
1400000US36081065900,36081065900,"Census Tract 659, Queens County, New York",703,45,508,61,195,61
1400000US36081066000,36081066000,"Census Tract 660, Queens County, New York",1002,51,665,124,337,122
1400000US36081066100,36081066100,"Census Tract 661, Queens County, New York",637,48,414,83,223,75
1400000US36081066300,36081066300,"Census Tract 663, Queens County, New York",966,60,847,72,119,57
1400000US36081066400,36081066400,"Census Tract 664, Queens County, New York",2997,124,1612,208,1385,216
1400000US36081066501,36081066501,"Census Tract 665.01, Queens County, New York",1379,88,852,144,527,155
1400000US36081066701,36081066701,"Census Tract 667.01, Queens County, New York",1056,58,666,85,390,80
1400000US36081066900,36081066900,"Census Tract 669, Queens County, New York",645,47,419,62,226,55
1400000US36081067100,36081067100,"Census Tract 671, Queens County, New York",818,47,759,56,59,30
1400000US36081067700,36081067700,"Census Tract 677, Queens County, New York",688,43,520,55,168,47
1400000US36081067900,36081067900,"Census Tract 679, Queens County, New York",1638,92,408,76,1230,118
1400000US36081068000,36081068000,"Census Tract 680, Queens County, New York",1521,72,1072,116,449,117
1400000US36081068200,36081068200,"Census Tract 682, Queens County, New York",373,29,235,50,138,51
1400000US36081068300,36081068300,"Census Tract 683, Queens County, New York",1586,74,575,92,1011,104
1400000US36081068700,36081068700,"Census Tract 687, Queens County, New York",1930,88,803,131,1127,134
1400000US36081069000,36081069000,"Census Tract 690, Queens County, New York",1039,59,685,105,354,88
1400000US36081069300,36081069300,"Census Tract 693, Queens County, New York",1209,59,227,63,982,82
1400000US36081069400,36081069400,"Census Tract 694, Queens County, New York",1082,50,670,95,412,100
1400000US36081069500,36081069500,"Census Tract 695, Queens County, New York",871,47,371,64,500,63
1400000US36081069701,36081069701,"Census Tract 697.01, Queens County, New York",1701,103,284,83,1417,122
1400000US36081069702,36081069702,"Census Tract 697.02, Queens County, New York",1590,70,768,123,822,139
1400000US36081070300,36081070300,"Census Tract 703, Queens County, New York",678,90,443,62,235,74
1400000US36081070700,36081070700,"Census Tract 707, Queens County, New York",890,84,715,72,175,77
1400000US36081070900,36081070900,"Census Tract 709, Queens County, New York",977,79,639,92,338,87
1400000US36081071100,36081071100,"Census Tract 711, Queens County, New York",2704,169,1597,246,1107,213
1400000US36081071303,36081071303,"Census Tract 713.03, Queens County, New York",2649,123,810,220,1839,222
1400000US36081071304,36081071304,"Census Tract 713.04, Queens County, New York",3016,156,1123,171,1893,214
1400000US36081071305,36081071305,"Census Tract 713.05, Queens County, New York",2291,152,468,143,1823,206
1400000US36081071306,36081071306,"Census Tract 713.06, Queens County, New York",2709,175,689,144,2020,185
1400000US36081071600,36081071600,"Census Tract 716, Queens County, New York",0,11,0,11,0,11
1400000US36081071701,36081071701,"Census Tract 717.01, Queens County, New York",2474,127,905,173,1569,175
1400000US36081071702,36081071702,"Census Tract 717.02, Queens County, New York",1883,106,949,195,934,180
1400000US36081071900,36081071900,"Census Tract 719, Queens County, New York",919,76,300,62,619,87
1400000US36081072100,36081072100,"Census Tract 721, Queens County, New York",2153,138,915,178,1238,187
1400000US36081072300,36081072300,"Census Tract 723, Queens County, New York",702,84,605,81,97,54
1400000US36081072900,36081072900,"Census Tract 729, Queens County, New York",413,51,315,53,98,44
1400000US36081073100,36081073100,"Census Tract 731, Queens County, New York",550,39,403,53,147,48
1400000US36081073700,36081073700,"Census Tract 737, Queens County, New York",1021,93,391,72,630,99
1400000US36081073900,36081073900,"Census Tract 739, Queens County, New York",2721,87,1262,147,1459,149
1400000US36081074100,36081074100,"Census Tract 741, Queens County, New York",1542,74,973,97,569,105
1400000US36081074300,36081074300,"Census Tract 743, Queens County, New York",1889,75,972,135,917,148
1400000US36081074500,36081074500,"Census Tract 745, Queens County, New York",1529,71,267,77,1262,84
1400000US36081074700,36081074700,"Census Tract 747, Queens County, New York",1262,102,643,102,619,117
1400000US36081074900,36081074900,"Census Tract 749, Queens County, New York",518,56,451,61,67,28
1400000US36081075701,36081075701,"Census Tract 757.01, Queens County, New York",2559,139,1509,248,1050,216
1400000US36081075702,36081075702,"Census Tract 757.02, Queens County, New York",2270,101,1177,195,1093,193
1400000US36081076901,36081076901,"Census Tract 769.01, Queens County, New York",2025,144,1064,196,961,194
1400000US36081076902,36081076902,"Census Tract 769.02, Queens County, New York",685,37,173,49,512,55
1400000US36081077300,36081077300,"Census Tract 773, Queens County, New York",1093,82,668,84,425,78
1400000US36081077500,36081077500,"Census Tract 775, Queens County, New York",861,103,342,78,519,102
1400000US36081077902,36081077902,"Census Tract 779.02, Queens County, New York",1574,88,1082,133,492,108
1400000US36081077903,36081077903,"Census Tract 779.03, Queens County, New York",1106,88,539,102,567,113
1400000US36081077904,36081077904,"Census Tract 779.04, Queens County, New York",2161,106,974,172,1187,176
1400000US36081077905,36081077905,"Census Tract 779.05, Queens County, New York",1112,81,877,99,235,90
1400000US36081077906,36081077906,"Census Tract 779.06, Queens County, New York",1260,109,591,101,669,124
1400000US36081077907,36081077907,"Census Tract 779.07, Queens County, New York",999,46,230,66,769,75
1400000US36081077908,36081077908,"Census Tract 779.08, Queens County, New York",1336,104,88,51,1248,116
1400000US36081078800,36081078800,"Census Tract 788, Queens County, New York",514,62,377,79,137,61
1400000US36081079000,36081079000,"Census Tract 790, Queens County, New York",752,57,361,78,391,82
1400000US36081079200,36081079200,"Census Tract 792, Queens County, New York",723,61,409,67,314,69
1400000US36081079300,36081079300,"Census Tract 793, Queens County, New York",0,11,0,11,0,11
1400000US36081079701,36081079701,"Census Tract 797.01, Queens County, New York",2729,166,793,181,1936,189
1400000US36081079702,36081079702,"Census Tract 797.02, Queens County, New York",1654,92,490,121,1164,131
1400000US36081079900,36081079900,"Census Tract 799, Queens County, New York",1046,74,504,98,542,112
1400000US36081080301,36081080301,"Census Tract 803.01, Queens County, New York",1334,99,556,105,778,138
1400000US36081080302,36081080302,"Census Tract 803.02, Queens County, New York",1112,113,747,141,365,119
1400000US36081080900,36081080900,"Census Tract 809, Queens County, New York",2708,118,1956,238,752,211
1400000US36081081400,36081081400,"Census Tract 814, Queens County, New York",1015,93,749,107,266,115
1400000US36081081800,36081081800,"Census Tract 818, Queens County, New York",1115,70,728,116,387,114
1400000US36081083700,36081083700,"Census Tract 837, Queens County, New York",1581,98,1153,126,428,121
1400000US36081083800,36081083800,"Census Tract 838, Queens County, New York",1701,82,1252,124,449,105
1400000US36081084000,36081084000,"Census Tract 840, Queens County, New York",1890,107,1376,160,514,153
1400000US36081084500,36081084500,"Census Tract 845, Queens County, New York",2013,102,256,87,1757,129
1400000US36081084601,36081084601,"Census Tract 846.01, Queens County, New York",835,81,529,106,306,104
1400000US36081084602,36081084602,"Census Tract 846.02, Queens County, New York",252,62,158,54,94,47
1400000US36081084900,36081084900,"Census Tract 849, Queens County, New York",2337,169,290,124,2047,169
1400000US36081085300,36081085300,"Census Tract 853, Queens County, New York",1805,170,658,154,1147,193
1400000US36081085500,36081085500,"Census Tract 855, Queens County, New York",2425,154,388,148,2037,210
1400000US36081085700,36081085700,"Census Tract 857, Queens County, New York",1800,107,364,83,1436,116
1400000US36081085900,36081085900,"Census Tract 859, Queens County, New York",1924,146,652,134,1272,184
1400000US36081086100,36081086100,"Census Tract 861, Queens County, New York",855,56,395,72,460,77
1400000US36081086300,36081086300,"Census Tract 863, Queens County, New York",2585,157,430,111,2155,183
1400000US36081086400,36081086400,"Census Tract 864, Queens County, New York",757,50,455,66,302,53
1400000US36081086500,36081086500,"Census Tract 865, Queens County, New York",1898,135,288,88,1610,148
1400000US36081086900,36081086900,"Census Tract 869, Queens County, New York",732,73,168,55,564,81
1400000US36081087100,36081087100,"Census Tract 871, Queens County, New York",867,103,128,54,739,95
1400000US36081088400,36081088400,"Census Tract 884, Queens County, New York",2741,174,2171,216,570,173
1400000US36081088901,36081088901,"Census Tract 889.01, Queens County, New York",4112,223,2340,305,1772,321
1400000US36081089200,36081089200,"Census Tract 892, Queens County, New York",2717,166,2578,185,139,131
1400000US36081090700,36081090700,"Census Tract 907, Queens County, New York",404,53,233,55,171,65
1400000US36081091601,36081091601,"Census Tract 916.01, Queens County, New York",1584,136,1534,131,50,32
1400000US36081091602,36081091602,"Census Tract 916.02, Queens County, New York",0,11,0,11,0,11
1400000US36081091800,36081091800,"Census Tract 918, Queens County, New York",3,6,3,6,0,11
1400000US36081091900,36081091900,"Census Tract 919, Queens County, New York",1708,101,822,144,886,158
1400000US36081092200,36081092200,"Census Tract 922, Queens County, New York",737,56,640,58,97,49
1400000US36081092500,36081092500,"Census Tract 925, Queens County, New York",1163,103,350,109,813,126
1400000US36081092800,36081092800,"Census Tract 928, Queens County, New York",1224,87,1145,84,79,49
1400000US36081092900,36081092900,"Census Tract 929, Queens County, New York",2074,176,801,163,1273,226
1400000US36081093401,36081093401,"Census Tract 934.01, Queens County, New York",1389,128,867,153,522,150
1400000US36081093402,36081093402,"Census Tract 934.02, Queens County, New York",1653,148,969,165,684,141
1400000US36081093800,36081093800,"Census Tract 938, Queens County, New York",2219,156,554,137,1665,170
1400000US36081093900,36081093900,"Census Tract 939, Queens County, New York",1608,126,1083,143,525,121
1400000US36081094201,36081094201,"Census Tract 942.01, Queens County, New York",1265,108,313,116,952,122
1400000US36081094202,36081094202,"Census Tract 942.02, Queens County, New York",1664,125,608,117,1056,147
1400000US36081094203,36081094203,"Census Tract 942.03, Queens County, New York",2644,102,936,209,1708,222
1400000US36081094500,36081094500,"Census Tract 945, Queens County, New York",1306,83,1034,90,272,78
1400000US36081094700,36081094700,"Census Tract 947, Queens County, New York",774,59,377,59,397,82
1400000US36081095400,36081095400,"Census Tract 954, Queens County, New York",1545,119,852,145,693,152
1400000US36081096400,36081096400,"Census Tract 964, Queens County, New York",1257,119,747,117,510,115
1400000US36081097202,36081097202,"Census Tract 972.02, Queens County, New York",804,85,5,7,799,86
1400000US36081097203,36081097203,"Census Tract 972.03, Queens County, New York",2319,141,109,63,2210,140
1400000US36081097204,36081097204,"Census Tract 972.04, Queens County, New York",1092,78,291,105,801,122
1400000US36081097300,36081097300,"Census Tract 973, Queens County, New York",756,29,680,49,76,57
1400000US36081098100,36081098100,"Census Tract 981, Queens County, New York",791,55,619,65,172,56
1400000US36081098700,36081098700,"Census Tract 987, Queens County, New York",936,53,651,86,285,81
1400000US36081099100,36081099100,"Census Tract 991, Queens County, New York",2837,149,2390,193,447,149
1400000US36081099200,36081099200,"Census Tract 992, Queens County, New York",1212,95,332,102,880,109
1400000US36081099701,36081099701,"Census Tract 997.01, Queens County, New York",1209,73,924,94,285,97
1400000US36081099703,36081099703,"Census Tract 997.03, Queens County, New York",1811,129,1106,212,705,180
1400000US36081099704,36081099704,"Census Tract 997.04, Queens County, New York",3593,162,2355,250,1238,227
1400000US36081099705,36081099705,"Census Tract 997.05, Queens County, New York",1024,86,739,122,285,101
1400000US36081099801,36081099801,"Census Tract 998.01, Queens County, New York",2246,173,539,174,1707,209
1400000US36081099802,36081099802,"Census Tract 998.02, Queens County, New York",2571,180,224,149,2347,204
1400000US36081099900,36081099900,"Census Tract 999, Queens County, New York",0,11,0,11,0,11
1400000US36081100801,36081100801,"Census Tract 1008.01, Queens County, New York",615,58,438,73,177,74
1400000US36081100802,36081100802,"Census Tract 1008.02, Queens County, New York",2413,117,1180,183,1233,200
1400000US36081101001,36081101001,"Census Tract 1010.01, Queens County, New York",3127,178,441,142,2686,208
1400000US36081101002,36081101002,"Census Tract 1010.02, Queens County, New York",1588,99,465,90,1123,119
1400000US36081101700,36081101700,"Census Tract 1017, Queens County, New York",2379,102,1963,194,416,170
1400000US36081102900,36081102900,"Census Tract 1029, Queens County, New York",1299,83,672,100,627,102
1400000US36081103201,36081103201,"Census Tract 1032.01, Queens County, New York",1959,135,409,168,1550,206
1400000US36081103202,36081103202,"Census Tract 1032.02, Queens County, New York",1822,100,616,118,1206,136
1400000US36081103300,36081103300,"Census Tract 1033, Queens County, New York",1437,114,1029,134,408,105
1400000US36081103900,36081103900,"Census Tract 1039, Queens County, New York",2110,130,1191,190,919,196
1400000US36081104700,36081104700,"Census Tract 1047, Queens County, New York",2466,193,1619,230,847,221
1400000US36081105900,36081105900,"Census Tract 1059, Queens County, New York",1274,63,1082,100,192,81
1400000US36081107201,36081107201,"Census Tract 1072.01, Queens County, New York",795,94,647,91,148,59
